gene_id,log2FoldChange,padj
Os03g0332533,-1.403801518,4.33e-06
Os01g0220400,0.729381161,4.41e-06
Os08g0391000,-1.479712707,4.42e-06
Os11g0488400,0.738928047,4.54e-06
Os03g0432100,-1.044652573,4.55e-06
Os03g0439500,2.009669795,4.57e-06
Os06g0633800,-0.614650628,4.75e-06
Os03g0817800,0.823702382,4.77e-06
Os02g0652000,1.081663419,4.79e-06
Os03g0847900,1.125353385,4.84e-06
Os08g0130000,0.594352201,4.92e-06
Os03g0103300,2.122645541,4.97e-06
Os02g0166800,1.537593859,5.14e-06
Os03g0859900,1.237693614,5.18e-06
Os05g0528500,0.830457274,5.3e-06
Os03g0277300,1.772780709,5.35e-06
Os03g0793800,1.129970037,5.35e-06
Os06g0218900,-0.969953621,5.37e-06
Os03g0854000,-1.299036392,5.38e-06
Os05g0457800,0.723263449,5.39e-06
Os02g0663900,1.261289383,5.53e-06
Os03g0826600,0.654560128,5.58e-06
Os03g0609500,-0.966904159,5.6e-06
Os10g0403000,0.953224076,5.6e-06
Os02g0189900,-0.891206624,5.62e-06
Os09g0420300,0.880251973,5.65e-06
Os05g0218400,0.576201411,5.69e-06
Os02g0186900,0.821258414,5.7e-06
Os01g0796500,0.825835865,5.91e-06
Os03g0664400,1.994276618,5.94e-06
Os06g0233101,1.437238884,5.99e-06
Os07g0624600,-1.675981198,6.12e-06
Os01g0682500,-0.678796214,6.17e-06
Os06g0130800,-0.811344819,6.28e-06
Os03g0684400,-0.721398482,6.41e-06
Os03g0235900,0.788430098,6.49e-06
Os10g0459300,0.989660703,6.49e-06
Os02g0176300,-2.610534901,6.54e-06
Os09g0371625,0.929432321,6.55e-06
Os04g0521100,-1.027927119,6.75e-06
Os04g0453200,-0.782318528,7.08e-06
Os07g0162450,-2.209273557,7.27e-06
Os02g0770800,-1.659862957,7.35e-06
Os01g0628700,1.085663867,7.41e-06
Os01g0234700,0.761628001,7.45e-06
Os01g0559750,1.136151976,7.48e-06
Os11g0118500,-1.069273189,7.55e-06
Os02g0587800,-2.823471604,8.09e-06
Os07g0674100,0.975511979,8.1e-06
Os01g0183300,0.712977966,8.14e-06
Os01g0218100,-0.729363294,8.2e-06
Os05g0116100,0.515734818,8.25e-06
Os05g0438600,-0.973525391,8.36e-06
Os02g0822500,-0.755204092,8.4e-06
Os04g0527400,-0.768951044,8.63e-06
Os04g0668700,-0.559036642,8.68e-06
Os01g0896200,0.978235488,9.13e-06
Os08g0344600,0.753433478,9.42e-06
Os04g0643500,2.950889703,9.44e-06
Os12g0438600,-0.572330469,9.78e-06
Os10g0548850,1.440565575,9.79e-06
Os06g0730300,0.662638203,9.79e-06
Os02g0626400,0.912220578,9.92e-06
Os04g0524600,-0.717205126,1e-05
Os04g0444400,1.258614622,1e-05
Os08g0428900,-0.914795338,1.02e-05
Os01g0695700,1.430311698,1.03e-05
Os01g0543000,0.894177666,1.03e-05
Os07g0520100,-0.989100543,1.04e-05
Os01g0920500,0.651756006,1.04e-05
Os02g0798000,0.863038287,1.04e-05
Os06g0234600,1.933532356,1.09e-05
Os04g0129900,1.067148603,1.09e-05
Os10g0417800,0.903426442,1.09e-05
Os02g0595900,-1.264163076,1.13e-05
Os07g0669700,-0.658125315,1.15e-05
Os07g0571300,-1.070924965,1.15e-05
Os01g0159000,-1.912379736,1.16e-05
Os04g0338100,1.061909004,1.17e-05
Os11g0588400,0.838628593,1.19e-05
Os01g0615100,-1.32501259,1.19e-05
Os07g0187700,0.9853837,1.2e-05
Os09g0376800,-0.608786761,1.23e-05
Os01g0299500,-0.669772364,1.26e-05
Os04g0501800,0.563840865,1.27e-05
Os01g0369700,1.001026682,1.29e-05
Os07g0162600,-1.514327452,1.3e-05
Os11g0540600,-1.704429123,1.42e-05
Os05g0244700,-1.356235511,1.44e-05
Os10g0450400,1.156095243,1.49e-05
Os02g0477100,-0.920432094,1.51e-05
Os03g0819600,0.873494471,1.52e-05
Os08g0546100,0.914721622,1.53e-05
Os01g0326300,-2.829607509,1.56e-05
Os11g0523800,0.811356701,1.6e-05
Os03g0215700,1.42958093,1.61e-05
Os02g0758800,1.649775315,1.64e-05
Os03g0667500,-1.282495862,1.64e-05
Os07g0605400,1.529476347,1.65e-05
Os06g0607200,0.901209391,1.67e-05
Os03g0397700,0.851032552,1.71e-05
Os01g0748950,-1.06465463,1.73e-05
Os06g0240001,0.773885859,1.74e-05
Os02g0600200,-1.541059892,1.75e-05
Os01g0109000,0.943461072,1.76e-05
Os03g0250200,0.778174745,1.76e-05
Os03g0828300,1.864812028,1.77e-05
Os08g0190100,-0.994245614,1.78e-05
Os06g0347100,-0.490379652,1.8e-05
Os09g0396900,0.834757215,1.8e-05
Os06g0554700,-0.616036271,1.81e-05
Os12g0222900,1.518394402,1.85e-05
Os10g0140700,-0.915977439,1.87e-05
Os03g0287800,0.964810293,1.89e-05
Os10g0113900,-1.225909843,1.9e-05
Os10g0576900,1.096932341,1.91e-05
Os06g0162550,2.045483847,1.94e-05
Os02g0159850,-1.819098194,1.95e-05
Os03g0859100,-1.474338528,1.98e-05
Os07g0248550,-4.013609813,1.99e-05
Os04g0452100,-0.769049273,2.03e-05
Os10g0437600,-0.71907198,2.03e-05
Os08g0288500,0.583861923,2.05e-05
Os02g0684400,0.990561079,2.07e-05
Os02g0591000,-1.510933674,2.12e-05
Os03g0294100,1.495358684,2.13e-05
Os01g0264000,-1.091831317,2.15e-05
Os07g0142600,1.998252096,2.16e-05
Os02g0581500,-0.73132438,2.16e-05
Os01g0323000,0.692813697,2.18e-05
Os08g0507701,-4.111681262,2.18e-05
Os02g0332800,-1.030846997,2.23e-05
Os03g0339900,-0.773072815,2.27e-05
Os02g0272900,0.634084344,2.29e-05
Os04g0607400,-0.585413416,2.29e-05
Os01g0897200,0.673970672,2.33e-05
Os05g0205400,-2.684023051,2.33e-05
Os01g0151600,-0.815233665,2.36e-05
Os05g0311500,-0.806087041,2.38e-05
Os08g0276000,0.568003465,2.38e-05
Os03g0849900,1.051919079,2.41e-05
Os07g0622200,0.855766068,2.41e-05
Os07g0593332,0.673125679,2.41e-05
Os08g0335600,1.653290884,2.44e-05
Os07g0674500,-0.958710508,2.45e-05
Os06g0109500,0.980686352,2.47e-05
Os01g0754800,-1.450164643,2.49e-05
Os10g0330400,-1.611926371,2.51e-05
Os04g0445100,-1.838612444,2.51e-05
Os01g0908600,1.830567352,2.56e-05
Os06g0600400,0.867422819,2.59e-05
Os08g0203300,-1.116310366,2.62e-05
Os07g0693500,0.621689478,2.65e-05
Os09g0553900,-1.657084976,2.67e-05
Os10g0461100,-1.265999066,2.67e-05
Os09g0387150,-0.891697876,2.69e-05
Os03g0214200,-0.596061644,2.7e-05
Os02g0603700,0.86721555,2.74e-05
Os03g0211400,0.866185674,2.74e-05
Os11g0488900,0.789965771,2.78e-05
Os03g0243600,0.585464595,2.86e-05
Os01g0938600,0.649993939,2.93e-05
Os11g0184800,-1.314168188,2.95e-05
Os06g0110000,-1.632458213,3.01e-05
Os06g0661800,-1.528589319,3.11e-05
Os03g0809000,-1.080859039,3.11e-05
Os10g0522000,0.667204995,3.12e-05
Os06g0208700,0.672190201,3.15e-05
Os02g0593500,-1.93296314,3.19e-05
Os09g0316000,1.393931697,3.36e-05
Os01g0700300,6.532484558,3.38e-05
Os10g0403700,0.690674703,3.43e-05
Os04g0650300,0.811346566,3.46e-05
Os02g0678200,1.214075295,3.48e-05
Os02g0712500,0.81928326,3.53e-05
Os06g0567200,-0.920199778,3.54e-05
Os09g0567900,0.639744207,3.54e-05
Os03g0140200,-1.132748563,3.56e-05
Os01g0249200,1.048813191,3.61e-05
Os03g0629900,0.95176997,3.65e-05
Os10g0457600,0.572668685,3.71e-05
Os12g0535400,-0.6748146,3.71e-05
Os06g0349800,1.329218869,3.75e-05
Os05g0438800,-1.36357039,3.76e-05
Os02g0192001,1.904833232,3.85e-05
Os04g0306800,-0.619360468,3.89e-05
Os03g0124000,1.747201063,3.9e-05
Os01g0919800,-1.560414489,3.9e-05
Os11g0668650,-0.778270539,3.9e-05
Os02g0110600,0.57889095,3.99e-05
Os03g0788600,0.785145121,4.07e-05
Os02g0249300,0.839843263,4.18e-05
Os07g0187200,-0.552197537,4.19e-05
Os01g0624700,-1.218498639,4.19e-05
Os04g0172400,2.179389671,4.2e-05
Os01g0151500,0.889642224,4.22e-05
Os03g0206400,0.865859111,4.24e-05
Os04g0584201,-1.3371076,4.3e-05
Os04g0538400,1.899072585,4.34e-05
Os02g0108800,-0.643081124,4.35e-05
Os03g0719300,0.591339668,4.37e-05
Os03g0643900,-0.802553758,4.39e-05
Os09g0524800,0.793475961,4.41e-05
Os05g0365000,0.578578853,4.49e-05
Os02g0139000,-0.599555215,4.49e-05
Os08g0206400,0.925112652,4.67e-05
Os11g0592000,1.206525562,4.69e-05
Os02g0159700,-1.11618697,4.69e-05
Os04g0369600,-0.965650458,4.71e-05
Os05g0491200,-1.216535173,4.74e-05
Os03g0115400,0.595123145,4.75e-05
Os04g0380300,-1.224497864,4.87e-05
Os10g0137100,1.397929716,4.92e-05
Os04g0629700,0.557789396,4.95e-05
Os03g0782400,1.496861863,4.96e-05
Os11g0155100,0.841158187,5.01e-05
Os03g0416200,1.389974398,5.07e-05
Os07g0125500,-1.47594722,5.1e-05
Os11g0186200,-0.577574688,5.15e-05
Os06g0171900,-0.555058323,5.18e-05
Os11g0275200,0.962831463,5.26e-05
Os10g0463200,-3.04177602,5.36e-05
Os01g0597800,1.437901677,5.52e-05
Os03g0200200,1.169675893,5.52e-05
Os04g0417000,2.477821163,5.59e-05
Os03g0201500,0.768847229,5.62e-05
Os04g0661100,2.296172927,5.87e-05
Os04g0583900,-1.395727144,5.91e-05
Os01g0769000,0.660949302,5.94e-05
Os10g0392600,5.453535299,5.96e-05
Os02g0732350,0.838357825,6.1e-05
Os08g0174800,-0.72826745,6.11e-05
Os07g0432201,0.70189795,6.21e-05
Os06g0663000,1.949122202,6.25e-05
Os02g0224100,-0.809582265,6.25e-05
Os12g0511200,1.336293665,6.43e-05
Os02g0585650,-2.54233876,6.52e-05
Os04g0690800,-1.446158505,6.6e-05
Os03g0326200,-0.810662513,6.63e-05
Os03g0131200,-1.454681116,6.73e-05
Os06g0147250,-1.339150144,6.76e-05
Os01g0949900,0.993031939,6.76e-05
Os08g0545700,-1.341333431,6.77e-05
Os06g0140800,0.8106753,6.81e-05
Os06g0196200,1.223712736,6.97e-05
Os06g0728700,-0.591984628,6.97e-05
Os07g0539900,-1.277669306,7.02e-05
Os06g0612800,-0.592200608,7.29e-05
Os09g0409100,1.081301603,7.34e-05
Os05g0519700,2.543889195,7.34e-05
Os06g0617800,-1.019849242,7.42e-05
Os02g0508100,1.169404789,7.45e-05
Os04g0106400,0.613705244,7.56e-05
Os06g0212900,1.460075417,7.64e-05
Os03g0157900,0.754266622,7.64e-05
Os05g0111200,0.89075449,7.67e-05
Os07g0510200,0.546219468,7.96e-05
Os11g0591300,0.990436505,8.07e-05
Os06g0604200,0.918964116,8.12e-05
Os06g0154400,-0.997309575,8.24e-05
Os05g0306000,0.503731624,8.24e-05
Os02g0778400,0.783074291,8.29e-05
Os05g0441500,-0.940428087,8.39e-05
Os03g0861700,-0.901761392,8.41e-05
Os05g0123000,1.63711012,8.44e-05
Os06g0627500,2.685999332,8.48e-05
Os07g0204400,0.888653356,8.63e-05
Os07g0103500,-1.717121951,8.64e-05
Os05g0302600,0.710128273,8.64e-05
Os02g0512000,-0.746495387,8.96e-05
Os09g0463300,0.994332324,9.53e-05
Os06g0216200,1.005361233,9.73e-05
Os02g0261000,1.001184593,9.89e-05
Os03g0367200,0.798245102,9.95e-05
Os02g0669100,-1.263327266,0.000101536
Os03g0345700,-0.957141863,0.000101536
Os03g0179400,0.587346338,0.000101675
Os01g0826900,-0.688116409,0.000101675
Os04g0669100,-0.71664919,0.000104836
Os02g0770300,-0.618001252,0.000104907
Os04g0142400,-1.78520455,0.000105497
Os07g0581000,0.737599157,0.000105497
Os02g0610700,-0.922626477,0.000105497
Os08g0546700,0.848819276,0.000107685
Os07g0142700,-1.338653895,0.000108146
Os03g0317900,-6.497901294,0.000108146
Os06g0705400,2.970056911,0.000108177
Os04g0560700,-0.927400259,0.000108207
Os03g0789800,-0.713246061,0.000108306
Os06g0719500,-0.688882786,0.000108817
Os07g0129700,-1.884560962,0.000109369
Os08g0129200,0.755836975,0.000109538
Os04g0616300,-0.5550042,0.000110366
Os02g0112600,-1.314018125,0.000111197
Os10g0101200,-1.234593264,0.000111526
Os03g0750700,0.647421548,0.00011192
Os01g0803300,-1.160085952,0.000112054
Os02g0142100,0.616849572,0.000112087
Os03g0226200,-0.947413188,0.000112653
Os09g0540800,0.999045955,0.000113563
Os11g0138900,-0.820334723,0.000114519
Os06g0707200,0.743771689,0.000114556
Os02g0730300,0.693430209,0.00011511
Os10g0492400,1.335516485,0.00011511
Os03g0294032,0.994406475,0.000115765
Os01g0159200,1.388201398,0.000117012
Os09g0508000,-1.188292166,0.000117097
Os01g0939600,0.897548599,0.000117097
Os11g0113700,0.675733048,0.000117328
Os02g0608550,1.242488993,0.000118928
Os04g0182200,1.082818433,0.000121616
Os11g0111800,1.319269594,0.000123201
Os05g0456800,2.564491515,0.000124112
Os05g0334750,1.410334397,0.000125225
Os01g0269000,-0.509289099,0.000125679
Os02g0589400,1.231568159,0.00012759
Os12g0567500,-0.871200884,0.000127932
Os10g0509600,-1.063681571,0.000128902
Os03g0351700,1.393133157,0.000129611
Os08g0249100,0.923974239,0.000130448
Os05g0443500,-0.700596345,0.000131346
Os04g0607600,-1.183572359,0.00013203
Os05g0366000,-1.465065421,0.000132466
Os04g0600200,0.859052056,0.000132466
Os07g0467200,0.847656011,0.000132846
Os07g0613800,0.643200822,0.000132893
Os04g0678300,0.904633683,0.000133171
Os05g0462500,0.773255752,0.000133763
Os03g0685300,-0.76653723,0.000134477
Os09g0240500,-0.509155569,0.000134697
Os09g0309200,-1.195794466,0.000135427
Os01g0835500,0.803765577,0.000136055
Os08g0522500,0.637116318,0.00014141
Os09g0419200,1.296505561,0.00014197
Os05g0188100,-0.839732042,0.0001433
Os11g0156600,-1.061745259,0.000143305
Os01g0309900,0.657373821,0.000143534
Os02g0693500,0.571301082,0.000143781
Os03g0262700,0.70345723,0.00014515
Os06g0247900,0.782125983,0.000148561
Os12g0103300,0.679186303,0.000148999
Os03g0336900,2.61410183,0.000150143
Os05g0350900,2.023500476,0.000153874
Os05g0194900,-1.577499933,0.000154798
Os05g0117798,0.594807378,0.000158837
Os12g0556500,-0.619233161,0.000159487
Os07g0430501,1.442780622,0.000160712
Os07g0523300,2.846461037,0.000161817
Os01g0753500,0.596100874,0.000164613
Os06g0506150,0.786032464,0.000165795
Os01g0661500,-0.869522887,0.000171691
Os01g0915350,-0.734497811,0.000171917
Os03g0816100,0.567375606,0.00017302
Os02g0579000,1.186998306,0.000173625
Os06g0656300,1.127953043,0.000173696
Os01g0236300,0.649519055,0.000175322
Os08g0502700,-1.263619498,0.000177453
Os02g0324400,0.710590885,0.000179113
Os09g0281600,0.445641404,0.000179782
Os07g0159900,0.691892387,0.00017983
Os05g0421600,-1.87268681,0.000181875
Os04g0438600,0.603708019,0.000182936
Os01g0777200,0.671128616,0.000187566
Os03g0390200,-0.594761146,0.000188131
Os03g0176700,-1.10136985,0.000188684
Os03g0370000,-0.841986735,0.000189226
Os08g0360300,-0.897450322,0.000190507
Os01g0719300,1.180867851,0.000191226
Os07g0580900,0.531040394,0.000194023
Os06g0226000,0.483232099,0.000194254
Os01g0971100,-0.949315672,0.000194254
Os07g0236200,-0.597675196,0.000194254
Os03g0117100,-1.273729999,0.000199089
Os04g0101400,1.210574768,0.000199771
Os12g0451300,1.982655154,0.000202302
Os02g0498100,-0.891307194,0.000202363
Os06g0488600,0.64745231,0.000204721
Os10g0569600,-1.181629192,0.00020544
Os02g0196600,0.774761657,0.000205973
Os08g0394000,-1.258863013,0.000209019
Os07g0685000,-0.665280392,0.000209933
Os06g0146800,-2.392632368,0.000210753
Os07g0501700,-5.099619347,0.000210753
Os07g0643800,1.826655544,0.000218746
Os05g0576600,1.203395037,0.000219413
Os01g0886700,2.319432655,0.000221097
Os04g0345800,-1.203395503,0.000223493
Os05g0470000,0.696692315,0.000224257
Os01g0148400,0.603049146,0.000227307
Os07g0127600,-1.17888761,0.000228834
Os01g0510200,1.340292272,0.000228868
Os03g0624300,-3.060059641,0.00023069
Os08g0390700,-2.025143249,0.000231611
Os01g0803200,-0.551401977,0.000232433
Os02g0753000,-0.966392745,0.000232495
Os03g0649000,-1.149558544,0.000232495
Os02g0815700,-0.956609259,0.000232495
Os06g0525200,0.857761437,0.000235823
Os09g0246300,-2.504831891,0.000236252
Os01g0559825,0.743132762,0.000236724
Os05g0519300,-1.167200534,0.000244638
Os04g0577300,-0.823508822,0.000246794
Os03g0126000,0.587098734,0.000247819
Os09g0327500,1.64864724,0.000248696
Os03g0265800,0.692347321,0.000251938
Os11g0668100,-0.811747849,0.000252172
Os03g0807500,0.96672922,0.000252748
Os03g0305600,3.225747702,0.000253212
Os07g0126301,-1.823191284,0.00025393
Os01g0924933,2.145692588,0.000259086
Os01g0329400,0.610071696,0.000259086
Os01g0367400,-0.7950556,0.000259218
Os06g0111500,0.718632007,0.000263374
Os02g0285900,-1.631361385,0.000264063
Os07g0684800,0.516832472,0.00026658
Os03g0832600,-0.491745004,0.000268597
Os01g0893700,1.976651381,0.000270071
Os07g0142200,0.792419581,0.000270071
Os07g0531200,4.256616256,0.000270328
Os01g0775200,-0.749479617,0.000271639
Os06g0329900,1.402456702,0.000277469
Os03g0233000,-1.450762705,0.000278616
Os10g0522601,0.714182103,0.000278668
Os01g0775100,-0.605185758,0.000280167
Os05g0399100,0.558651195,0.000282671
Os04g0381700,-0.972016755,0.000283334
Os02g0620600,-1.517754331,0.000284275
Os03g0198600,1.544770293,0.000289813
Os03g0689100,-0.900657785,0.000292108
Os12g0599800,2.749608783,0.000295423
Os01g0778800,-0.490853253,0.000297402
Os02g0767200,-0.673508817,0.000303144
Os01g0763600,0.579837808,0.000304984
Os07g0111600,0.509916335,0.000304984
Os05g0125500,-0.723588937,0.000306236
Os05g0574100,-0.987640112,0.000306236
Os10g0139700,-0.66871006,0.00030648
Os05g0168500,0.658947916,0.000306952
Os02g0676400,-0.857311246,0.000310209
Os04g0494600,1.561428704,0.000311667
Os01g0101900,-4.031564959,0.000313596
Os08g0352100,-0.989531166,0.000315401
Os06g0102100,2.114072481,0.000315401
Os01g0159400,-0.588877683,0.000315401
Os06g0158500,-0.801539251,0.000319944
Os01g0621900,0.86206239,0.000322115
Os01g0827300,0.944145336,0.000322672
Os11g0706100,-0.676157768,0.000333042
Os01g0812900,0.576648892,0.000335964
Os06g0711800,0.720364647,0.00033706
Os02g0151800,-0.576361683,0.00033706
Os12g0117400,-1.706633588,0.00033706
Os11g0108800,0.565603751,0.000337979
Os01g0349000,-0.779485035,0.0003397
Os03g0291200,3.332721988,0.000340059
Os02g0639000,-0.596879693,0.000341384
Os04g0128001,-0.802776635,0.000341863
Os01g0135900,0.778069995,0.000343729
Os06g0284800,0.610355078,0.000343729
Os10g0200700,1.129656469,0.000345632
Os03g0167400,0.66045522,0.000348574
Os03g0188200,-0.550523238,0.000357634
Os03g0575500,-0.785157884,0.000357634
Os06g0499100,-0.893046419,0.00035818
Os12g0482500,0.713317484,0.00035818
Os04g0633900,1.384896719,0.00036071
Os03g0214000,0.88405518,0.000366838
Os12g0183100,-0.754912827,0.000368572
Os07g0108200,-0.703941983,0.00037338
Os06g0703300,0.675415439,0.00037338
Os07g0525100,1.203059951,0.000377533
Os01g0976200,-1.055262354,0.000382572
Os06g0609450,0.551197315,0.000384436
Os06g0287700,-1.031090255,0.000388483
Os10g0444500,2.309132091,0.000394154
Os07g0469100,-1.162970505,0.00039846
Os10g0180000,0.677243125,0.000402133
Os08g0189900,-0.90133514,0.000403227
Os05g0526200,-1.434842596,0.000404492
Os03g0200600,0.912672736,0.000404625
Os09g0346500,-1.44634601,0.000413646
Os01g0282800,0.753118094,0.000419485
Os03g0191400,-0.57916021,0.000419967
Os03g0854800,-0.452762832,0.000420708
Os05g0446900,1.276783584,0.00042116
Os09g0114500,0.480442411,0.000432995
Os01g0547600,1.859627727,0.000432995
Os03g0748600,-0.794700383,0.000432995
Os01g0524500,-0.846814118,0.000432995
Os05g0518600,0.534039252,0.000434299
Os02g0187100,0.661061458,0.000437962
Os10g0493600,-0.713979922,0.000439156
Os10g0189100,0.88254929,0.000439484
Os03g0619875,-1.227508194,0.000440234
Os09g0355400,1.144694691,0.000440234
Os05g0494700,0.97401818,0.00044095
Os06g0653100,0.738569393,0.00045112
Os09g0376700,0.839402133,0.000451832
Os08g0435800,-0.640486581,0.000455871
Os07g0180700,-0.711179166,0.000455871
Os07g0515200,0.834258311,0.000459962
Os04g0321800,-0.764650929,0.000460412
Os04g0567200,-0.941475725,0.000464979
Os03g0338000,1.361516835,0.000467944
Os01g0911000,-0.603171296,0.000477953
Os03g0294800,0.617876661,0.000481796
Os01g0956500,2.377899784,0.000484841
Os03g0305100,-0.667437877,0.000484878
Os10g0554900,1.020651166,0.000485323
Os08g0126300,0.488208093,0.000490935
Os02g0817700,-0.506737337,0.000494757
Os09g0327300,0.754814693,0.000495061
Os05g0584600,-0.835643087,0.000498986
Os03g0184550,-1.334636472,0.000498986
Os07g0603500,-0.627916155,0.00050391
Os04g0104900,-2.526454775,0.00051177
Os07g0540600,-1.087726719,0.000518173
Os03g0237100,-1.137367461,0.000524271
Os11g0244600,-1.306606055,0.000526986
Os03g0169100,0.717962138,0.000528351
Os03g0301400,0.914561194,0.000530074
Os08g0498100,0.80419194,0.000530691
Os01g0207200,0.753831199,0.00053182
Os04g0581000,-1.398557066,0.00053182
Os05g0164100,-0.673158266,0.00053748
Os03g0791432,0.97262686,0.000537544
Os01g0675100,0.443922342,0.000544533
Os07g0503500,1.268535922,0.000550211
Os11g0668300,-0.891922244,0.000550211
Os01g0772500,1.270246742,0.000551497
Os04g0454200,0.932868901,0.000551712
Os04g0115500,0.707108902,0.000553288
Os06g0594600,1.370789373,0.000553557
Os09g0570100,1.841078713,0.000553557
Os11g0605500,-0.623381537,0.000554787
Os02g0232500,-0.675726363,0.000556593
Os01g0309100,0.630770589,0.000566607
Os03g0323200,-1.374960524,0.000569816
Os10g0413400,1.238445151,0.000569816
Os04g0143566,1.563091045,0.000571305
Os11g0312340,0.673480018,0.000579363
Os10g0578900,0.631063289,0.000579363
Os07g0538350,-0.800315707,0.000580528
Os04g0560100,1.050934259,0.000584523
Os03g0367101,0.842419555,0.000585235
Os02g0655800,0.597261213,0.000585235
Os06g0643800,-0.595510494,0.000586291
Os02g0734300,-0.542133367,0.000588016
Os10g0529800,-0.823390184,0.00058817
Os03g0637600,0.971685771,0.000591593
Os11g0250400,-1.178430042,0.000593017
Os03g0682822,-1.430094379,0.000597473
Os04g0478000,0.486866081,0.000597473
Os02g0581400,-0.806461983,0.000602431
Os02g0743200,0.737942771,0.000607068
Os12g0432600,0.754687455,0.000608087
Os02g0148100,0.427506994,0.000610596
Os04g0604300,1.808549441,0.00061547
Os03g0270600,-0.905305541,0.000619379
Os01g0778500,1.566781426,0.000622355
Os01g0953600,0.719241373,0.000624893
Os03g0687000,0.765616198,0.00062849
Os12g0236100,-1.047141221,0.000638648
Os01g0857650,0.822540463,0.000638897
Os05g0514400,1.052806217,0.000640337
Os06g0165800,0.46859152,0.000660528
Os09g0439200,1.602952851,0.000660721
Os03g0643700,2.265918045,0.000663206
Os06g0222400,-0.708033167,0.000664373
Os06g0673800,-0.996555344,0.000665298
Os07g0424400,0.51096671,0.000667171
Os02g0665300,-1.260523661,0.000669268
Os05g0456500,0.562479708,0.000672733
Os08g0376600,0.579261619,0.000672745
Os05g0461350,-0.891306053,0.000675221
Os10g0504600,0.647359603,0.000677271
Os10g0436800,0.582234924,0.000677522
Os03g0575700,-1.223332452,0.000686067
Os11g0112200,-1.649841599,0.000686168
Os01g0758200,0.658950595,0.000691573
Os02g0670500,0.495398121,0.000692007
Os12g0135500,-1.063940914,0.00069668
Os02g0766600,0.50130491,0.000704064
Os01g0962700,1.382337407,0.000708349
Os05g0549100,-0.855616569,0.000708491
Os11g0216300,-0.740649642,0.000720609
Os10g0109300,-1.670887657,0.000734275
Os01g0185400,-0.535009686,0.000734275
Os09g0442100,1.296134679,0.000740368
Os03g0660000,-1.582694073,0.000741882
Os02g0541300,-1.170523188,0.000742663
Os02g0178100,-0.534324629,0.000773744
Os03g0307200,-3.041586781,0.000775923
Os02g0484950,-1.168591399,0.000783368
Os09g0332100,0.999173045,0.000783368
Os05g0134400,0.964277615,0.000783368
Os06g0698748,-0.705821258,0.000786432
Os07g0153400,0.587402523,0.000793723
Os06g0537700,0.726958559,0.000795159
Os04g0460350,-0.513939003,0.000799956
Os03g0572250,-2.452427273,0.000800559
Os09g0444900,1.34833591,0.000802714
Os04g0396500,0.960114867,0.000811772
Os05g0142000,1.51577583,0.000811772
Os08g0556300,-0.953306544,0.000812545
Os07g0577500,0.821701468,0.000812656
Os03g0754500,0.730190878,0.000819645
Os07g0160600,0.807312801,0.000821041
Os04g0519700,0.469726854,0.000828297
Os10g0532300,-1.016477321,0.000830729
Os06g0246500,1.565492332,0.000836924
Os12g0566600,0.813326573,0.000839291
Os01g0974400,0.841862607,0.000843395
Os03g0856700,1.12006139,0.000846356
Os09g0402100,0.499169102,0.000853895
Os03g0429000,0.538954081,0.000862477
Os04g0630900,0.606565071,0.000862477
Os02g0575500,-0.954332404,0.000863154
Os02g0119600,0.802424134,0.000878105
Os04g0206200,-0.583945685,0.000879736
Os01g0859400,0.449962976,0.000894678
Os03g0246500,0.463463632,0.000895891
Os03g0826900,-2.773774289,0.000906983
Os06g0279900,-2.364783313,0.000913645
Os08g0433600,0.725547371,0.000919441
Os01g0940800,-0.983788955,0.000922308
Os12g0125500,0.797435822,0.000922308
Os05g0578100,1.175817936,0.000922308
Os08g0440100,-0.386825119,0.000925431
Os06g0656500,0.642091945,0.000931469
Os07g0683900,0.554824864,0.000931975
Os02g0758100,0.450708404,0.000937149
Os03g0317000,-0.570956462,0.000937149
