GeneID,logFC
Solyc02g086760,-0.6332240982758556
Solyc02g086770,-0.7657038040884766
Solyc02g086780,0.5631261029927633
Solyc02g086790,0.1576343552373987
Solyc02g086810,0.45982027615295273
Solyc02g086820,-2.092681968303498
Solyc02g086830,0.1152300302387535
Solyc02g086840,0.9193238233045217
Solyc02g086860,-0.12800249334833602
Solyc02g086870,-0.3743277732809262
Solyc02g086880,-0.18008383009836892
Solyc02g086890,0.3667599055288289
Solyc02g086900,0.7817988448320292
Solyc02g086910,-0.7251530396683784
Solyc02g086930,0.6530284864148558
Solyc02g086940,0.2736920847590784
Solyc02g086970,-0.3650465240511199
Solyc02g087000,-0.3769002650449464
Solyc02g087010,0.15103011898015414
Solyc02g087030,0.3053884456723904
Solyc02g087040,0.8499893819647701
Solyc02g087050,1.021260976700769
Solyc02g087060,0.4759049852106615
Solyc02g087070,-1.3006771930927108
Solyc02g087090,-1.4236572430611558
Solyc02g087130,-0.34826944847220476
Solyc02g087140,-0.27164715102996817
Solyc02g087150,-0.3987646172247822
Solyc02g087160,0.5187613760189322
Solyc02g087170,0.2474302572075474
Solyc02g087180,-0.45264748376724023
Solyc02g087190,1.0297108842339424
Solyc02g087200,0.8202983269511905
Solyc02g087210,0.1968365043585366
Solyc02g087220,-0.057723602938595575
Solyc02g087230,-0.53169894446631
Solyc02g087240,0.4746724236506527
Solyc02g087250,0.1269268562051354
Solyc02g087260,0.1317085475177942
Solyc02g087270,-0.04826037687920072
Solyc02g087280,0.264169815399693
Solyc02g087290,-0.25138904129679635
Solyc02g087300,-0.29598774082395773
Solyc02g087310,0.7146428256010758
Solyc02g087320,0.5187143757463776
Solyc02g087330,1.0012305513497497
Solyc02g087340,-0.7984054724423589
Solyc02g087350,0.1968365043585366
Solyc02g087360,-0.2577537377684412
Solyc02g087400,0.4447578476501819
Solyc02g087410,2.1741005318967703
Solyc02g087430,-0.12893440994393218
Solyc02g087460,-0.33509817087930516
Solyc02g087470,3.826209211038783
Solyc02g087480,1.7818221789872508
Solyc02g087510,1.196843361783627
Solyc02g087520,-0.41986615000468697
Solyc02g087550,0.5753457370544268
Solyc02g087560,0.5594358934241487
Solyc02g087580,0.36676151850969363
Solyc02g087600,-0.3987846242924716
Solyc02g087620,-1.4844904406943946
Solyc02g087630,0.35965300711448206
Solyc02g087640,0.9517354996206381
Solyc02g087650,0.07128240935733388
Solyc02g087710,0.269733951705927
Solyc02g087720,0.11743267878750084
Solyc02g087730,-0.5263116804498738
Solyc02g087740,-0.2623730967664919
Solyc02g087750,-0.025549622070274124
Solyc02g087760,-0.48554918868532787
Solyc02g087770,-0.07617849857048994
Solyc02g087780,0.16034842448371334
Solyc02g087800,1.088487186124609
Solyc02g087810,0.6562107617944569
Solyc02g087850,0.5891669316912334
Solyc02g087870,0.2727809556157212
Solyc02g087880,1.5366970521264895
Solyc02g087890,-1.0780626773771604
Solyc02g087900,-0.20093781417233253
Solyc02g087920,-2.596733845567452
Solyc02g087930,-0.720007290514016
Solyc02g087940,-0.5606152013874361
Solyc02g087950,0.36674642428672094
Solyc02g087970,2.9517377982891357
Solyc02g087980,-0.06618668807928545
Solyc02g087990,-1.3662787957942777
Solyc02g088000,-0.14223554321561208
Solyc02g088010,0.42946874224450043
Solyc02g088040,0.6960605645539983
Solyc02g088070,-2.571787219575147
Solyc02g088080,1.6693296463836407
Solyc02g088090,1.0227810282398626
Solyc02g088100,1.5338580430481967
Solyc02g088110,-0.6607162092965946
Solyc02g088130,0.9442253468315618
Solyc02g088160,-2.540086858880047
Solyc02g088170,0.3667446408451336
Solyc02g088180,-0.7775962038827128
Solyc02g088200,3.6562986941376945
Solyc02g088210,2.339785230685173
Solyc02g088220,-1.7000779030150586
Solyc02g088240,1.1878047090025017
Solyc02g088250,1.366749869431581
Solyc02g088260,0.1123266930649929
Solyc02g088280,-0.19507911537563588
Solyc02g088290,-0.40725844654716215
Solyc02g088300,-0.5684665862890529
Solyc02g088320,0.07130279014842028
Solyc02g088330,-0.28532794683150803
Solyc02g088340,-1.6084140874974597
Solyc02g088350,-0.7884981671846149
Solyc02g088390,0.7173822973128707
Solyc02g088400,-0.12354556434123684
Solyc02g088440,-0.4811628563924027
Solyc02g088450,-0.38812426241014003
Solyc02g088460,0.5102650737726013
Solyc02g088480,-0.824863754204782
Solyc02g088490,-0.48672172693260624
Solyc02g088500,4.284301828496639
Solyc02g088540,0.12283116073466036
Solyc02g088550,-0.07337417522005109
Solyc02g088570,-0.4837578811855162
Solyc02g088580,-0.18577051872790223
Solyc02g088590,-0.6419904679442686
Solyc02g088600,-0.682156850880201
Solyc02g088610,0.004184453692928257
Solyc02g088620,-0.23216953304597884
Solyc02g088630,0.6442798595994021
Solyc02g088660,-0.06616766495909389
Solyc02g088690,0.9381792392603936
Solyc02g088700,0.31353794527758677
Solyc02g088720,-0.06439661991337241
Solyc02g088730,-0.8222453494383273
Solyc02g088740,0.6146898464469762
Solyc02g088760,-0.488284027434919
Solyc02g088770,-0.08067886450880538
Solyc02g088780,-0.3176959774225338
Solyc02g088790,0.5318088167004865
Solyc02g088800,-0.11863977375446252
Solyc02g088820,4.098963371773853
Solyc02g088830,1.3053383350277064
Solyc02g088900,0.4598846014213481
Solyc02g088910,-0.8527894110123966
Solyc02g088920,-0.03987864520162542
Solyc02g088930,0.6442609081764085
Solyc02g088940,-0.2953933228053781
Solyc02g088950,-0.4633056174187213
Solyc02g088960,-0.26127007002838043
Solyc02g088970,-0.34741441122674593
Solyc02g088980,-0.06622369575526971
Solyc02g088990,-0.39979430663005117
Solyc02g089000,-0.2983428725131457
Solyc02g089010,-0.016588740296356198
Solyc02g089030,1.0041681567419842
Solyc02g089040,-0.09272283850679289
Solyc02g089050,0.36676151850969363
Solyc02g089060,0.552320513845904
Solyc02g089070,-0.4915143210733757
Solyc02g089080,0.17406526695486466
Solyc02g089090,1.0041977515185248
Solyc02g089100,0.13645484524085744
Solyc02g089110,0.6662978684959635
Solyc02g089120,-0.7933502632083475
Solyc02g089130,0.8972693966609118
Solyc02g089140,-5.770467324475383
Solyc02g089150,-8.748338691736047
Solyc02g089160,0.1968365043585366
Solyc02g089210,0.16030537231619887
Solyc02g089220,0.11041154656715345
Solyc02g089230,0.326085311792943
Solyc02g089240,-0.47929684179951
Solyc02g089250,1.8581676573493324
Solyc02g089260,-0.022664010385487997
Solyc02g089270,0.7558690947899076
Solyc02g089280,-0.43046575415403326
Solyc02g089290,0.07358392639715465
Solyc02g089300,-1.906281987159892
Solyc02g089310,0.03559448552013869
Solyc02g089320,-0.33370693519932865
Solyc02g089330,0.26720147119293525
Solyc02g089340,0.19682771830656834
Solyc02g089350,-0.507735836488188
Solyc02g089360,-0.793295673684565
Solyc02g089370,-0.24516699600128905
Solyc02g089380,-0.37866598574936006
Solyc02g089390,-0.3640587093162353
Solyc02g089400,-1.1133667611229061
Solyc02g089410,0.1562003219979585
Solyc02g089420,-0.4812460970021422
Solyc02g089440,0.7452834379116828
Solyc02g089450,8.380981690560928
Solyc02g089460,0.8886981405314726
Solyc02g089470,-0.0577189513020927
Solyc02g089480,0.5187233535255542
Solyc02g089490,0.14433288137490372
Solyc02g089500,0.33825018512462757
Solyc02g089510,0.07133857452722962
Solyc02g089520,0.1603357542039936
Solyc02g089530,0.044850078439617636
Solyc02g089550,0.3667482989564167
Solyc02g089560,0.32432400973681297
Solyc02g089600,-0.8129494159161639
Solyc02g089610,-0.9050166862546494
Solyc02g089620,1.6589554303552803
Solyc02g089630,0.5042495279414314
Solyc02g089640,0.737410222958693
Solyc02g089650,2.366760666968353
Solyc02g089660,-0.6427574513099238
Solyc02g089680,0.23636970406533028
Solyc02g089690,1.1688444218172676
Solyc02g089700,0.6562679090094862
Solyc02g089720,-0.9431237177407167
Solyc02g089730,1.0144645386744433
Solyc02g089740,1.0619045066150279
Solyc02g089750,0.6505308473113882
Solyc02g089760,0.3667663575245066
Solyc02g089800,-0.21821533499170462
Solyc02g089810,-0.3662923233641111
Solyc02g089820,0.48456720209031995
Solyc02g089840,2.419228735964884
Solyc02g089850,2.3932602746180853
Solyc02g089870,-0.9302014683070615
Solyc02g089890,3.5684145427199807
Solyc02g089900,1.347410338938672
Solyc02g089920,4.446882407675094
Solyc02g089930,0.7234072476069504
Solyc02g089940,0.8692615392020372
Solyc02g089950,0.3343568306963378
Solyc02g089960,0.1379600937969887
Solyc02g089970,-0.11128639109437302
Solyc02g089980,0.3357696135869734
Solyc02g089990,-0.5901767940398107
Solyc02g090000,0.08133879778263596
Solyc02g090010,-0.6852402489615022
Solyc02g090020,-2.1834440236633705
Solyc02g090030,0.26097046012972186
Solyc02g090040,-0.1442463998779472
Solyc02g090050,-0.370202080737979
Solyc02g090060,-0.5108129772122189
Solyc02g090070,1.1037269774173701
Solyc02g090090,-0.4552501368306345
Solyc02g090100,1.103683340506346
Solyc02g090110,0.05670219338805587
Solyc02g090120,-1.4734138653584876
Solyc02g090130,-0.6921104427538052
Solyc02g090140,-0.4734703807169982
Solyc02g090160,0.414061997438298
Solyc02g090180,-0.831195500374094
Solyc02g090190,0.07931628416146107
Solyc02g090200,-0.07378698053788026
Solyc02g090210,1.7360172559346345
Solyc02g090230,0.6297728601480366
Solyc02g090250,-0.21822026642431636
Solyc02g090260,-0.12512136547481148
Solyc02g090310,0.7817585890152282
Solyc02g090330,-0.6876629740383602
Solyc02g090340,2.2411866816996
Solyc02g090360,1.5156707079946987
Solyc02g090380,-0.10859438500036936
Solyc02g090390,-0.47421425245800886
Solyc02g090400,-0.703638632051714
Solyc02g090410,-2.144174531486733
Solyc02g090420,0.02601896295979164
Solyc02g090440,-1.3225555461578493
Solyc02g090450,-0.8215284942381982
Solyc02g090460,-0.6141594647069325
Solyc02g090470,-1.5901533503734675
Solyc02g090480,0.08135424182413442
Solyc02g090490,-0.15259485877140003
Solyc02g090500,0.6562580023299409
Solyc02g090510,0.5473642264597132
Solyc02g090530,0.034221072673963245
Solyc02g090570,0.01885108179975703
Solyc02g090600,1.4822339020096442
Solyc02g090620,-0.039857499703175585
Solyc02g090630,-1.1441652978848145
Solyc02g090640,-0.18717153373758277
Solyc02g090650,-0.4066606686839373
Solyc02g090670,-0.0807072650259935
Solyc02g090680,-1.446473847842792
Solyc02g090710,0.18947615144869973
Solyc02g090730,2.0041937786389865
Solyc02g090740,0.36676151850969363
Solyc02g090750,0.6916115012593111
Solyc02g090760,-0.10403502901706617
Solyc02g090810,-1.2181936391977375
Solyc02g090820,0.6500665555959069
Solyc02g090840,-0.2961093087014773
Solyc02g090850,-0.49877749878531163
Solyc02g090860,-0.1888863852693492
Solyc02g090870,-0.5330555491087058
Solyc02g090890,-0.7036483308793001
Solyc02g090900,0.40983540279357
Solyc02g090910,-0.08437139896236455
Solyc02g090930,0.19683850259893923
Solyc02g090940,-0.0889186811266289
Solyc02g090980,-1.9551814768078526
Solyc02g091000,1.2412111762883098
Solyc02g091050,-0.5696209764160483
Solyc02g091090,0.36678919630975304
Solyc02g091100,0.25483628399249153
Solyc02g091110,-0.2823203116113652
Solyc02g091120,-0.3437378178989876
Solyc02g091140,3.0794745764714353
Solyc02g091180,-1.1251484298915155
Solyc02g091190,-1.3070993687108325
Solyc02g091210,-0.18259854892877397
Solyc02g091220,0.022818216700342283
Solyc02g091240,0.24416320349304765
Solyc02g091250,0.8522160686327939
Solyc02g091260,0.601199322616878
Solyc02g091270,-0.8031570790945394
Solyc02g091280,0.43388469890173414
Solyc02g091290,0.6887029893572041
Solyc02g091300,1.004169994486662
Solyc02g091320,-0.16570539814847438
Solyc02g091330,-0.06290983961566654
Solyc02g091340,-0.19221266578351187
Solyc02g091350,0.18032667765506985
Solyc02g091360,-0.47538252496782735
Solyc02g091370,-2.1676006333634517
Solyc02g091380,4.432604487512519
Solyc02g091410,-0.5119456205152425
Solyc02g091430,-1.4406100895267824
Solyc02g091440,-0.8962757953458543
Solyc02g091450,0.030573755486309858
Solyc02g091460,-0.04512546820239584
Solyc02g091470,0.16883957114596904
Solyc02g091490,0.8499913170731438
Solyc02g091500,0.6663500751505207
Solyc02g091510,-0.06788311814492244
Solyc02g091520,-0.5901360675703644
Solyc02g091530,-0.16162729497183786
Solyc02g091540,2.33201448889487
Solyc02g091560,0.12282851329830591
Solyc02g091580,0.009029453239978507
Solyc02g091590,3.004188191790913
Solyc02g091600,6.394425246234647
Solyc02g091620,2.1173717223863466
Solyc02g091640,0.10374749714493044
Solyc02g091660,0.6993275917596846
Solyc02g091670,-0.7226737056639329
Solyc02g091680,1.3053798071044467
Solyc02g091690,2.7818096885440258
Solyc02g091700,-0.6304818422105248
Solyc02g091710,-0.03985355620961812
Solyc02g091720,-0.9125951003661043
Solyc02g091730,-0.7675404058724105
Solyc02g091740,-0.6776512687861672
Solyc02g091780,1.3667609527698241
Solyc02g091790,0.23246328443369282
Solyc02g091800,1.7818134880641596
Solyc02g091810,1.5683641405923787
Solyc02g091840,0.42786320887393403
Solyc02g091860,0.8972715308846789
Solyc02g091880,0.3781303081881134
Solyc02g091890,0.43784337165203313
Solyc02g091900,0.03195756005302835
Solyc02g091930,-0.2302126170347129
Solyc02g091940,-0.008023027734524856
Solyc02g091950,0.33069661372524
Solyc02g091960,-0.09620349351302453
Solyc02g091970,-0.029767145950263887
Solyc02g091980,0.36679332707843115
Solyc02g092000,0.8598011660073052
Solyc02g092010,-0.03867018013974567
Solyc02g092040,0.1443760139120761
Solyc02g092060,7.283378370739918
Solyc02g092070,-0.2181855715358689
Solyc02g092080,0.864283305666475
Solyc02g092090,0.8831172667424902
Solyc02g092120,0.1968437634679526
Solyc02g092130,0.3256032216664143
Solyc02g092140,-1.0103951729769993
Solyc02g092150,-0.7542681547172787
Solyc02g092160,0.033346492057727925
Solyc02g092190,-0.658743356508805
Solyc02g092200,0.5594358934241487
Solyc02g092210,0.5473378837942591
Solyc02g092220,1.6631559933012139
Solyc02g092230,1.4598707604183918
Solyc02g092240,0.17175065806955467
Solyc02g092250,-0.0337932464686076
Solyc02g092260,-0.4357511632654294
Solyc02g092270,-0.38852694243848424
Solyc02g092290,-2.0321987068822414
Solyc02g092300,0.5570601914630554
Solyc02g092310,-0.3250893051735735
Solyc02g092320,-0.2962066829085928
Solyc02g092330,-0.36596400454620054
Solyc02g092360,-0.10927242223298837
Solyc02g092370,0.32779587545713956
Solyc02g092380,0.08991647513973758
Solyc02g092390,-0.9147958568428869
Solyc02g092410,-1.3987521583973852
Solyc02g092420,0.6359536230904463
Solyc02g092430,-0.05427275333604291
Solyc02g092440,-0.45204654091981433
Solyc02g092460,-2.6168526984312868
Solyc02g092470,1.1037408703025389
Solyc02g092480,0.5030993014649285
Solyc02g092490,0.6749063564658417
Solyc02g092500,-0.4406080246925614
Solyc02g092510,0.7817989361211352
Solyc02g092530,-0.8556165264846872
Solyc02g092550,0.22237869467099536
Solyc02g092560,0.052427219427410444
Solyc02g092570,2.869266736105689
Solyc02g092580,-0.7036795950013681
Solyc02g092590,-0.9469079893150232
Solyc02g092600,-0.8962699064034635
Solyc02g092620,-0.692109352984489
Solyc02g092630,-0.8462622649969271
Solyc02g092640,-0.6646756992347889
Solyc02g092650,-1.0621155786736929
Solyc02g092660,0.5187705120893309
Solyc02g092670,0.7114071975241137
Solyc02g092710,0.3194470426701934
Solyc02g092720,0.033345513417400115
Solyc02g092730,0.24124923136264143
Solyc02g092750,-0.4866864268568434
Solyc02g092760,-0.48123167898758346
Solyc02g092770,1.5660240597069122
Solyc02g092780,-0.3220394819727129
Solyc02g092790,0.3854085331168275
Solyc02g092800,0.5552913801771004
Solyc02g092810,-0.813332941227519
Solyc02g092820,0.36676151850969363
Solyc02g092830,0.10374616402140208
Solyc02g092840,1.5272377461087747
Solyc02g092860,0.7817912449343116
Solyc02g092870,-1.9551814768078526
Solyc02g092880,-0.8688479598299393
Solyc02g092910,-0.13177090684034157
Solyc02g092920,0.08898356250051692
Solyc02g092930,-0.6093990530884998
Solyc02g092940,0.8349290240579624
Solyc02g092950,0.6398067622367727
Solyc02g092970,-1.2182016683715746
Solyc02g092980,-0.03329747854133333
Solyc02g092990,-0.4639196085398678
Solyc02g093000,0.12283766056057312
Solyc02g093010,-0.38171126531485927
Solyc02g093020,1.322383240835709
Solyc02g093030,0.5504710111300907
Solyc02g093050,0.037055634645529856
Solyc02g093060,-0.23183919148687857
Solyc02g093080,0.4492697265619432
Solyc02g093090,1.2324351694847693
Solyc02g093100,0.9193023686292439
Solyc02g093110,0.2438679961467452
Solyc02g093120,-1.0066990248343235
Solyc02g093130,0.0669436064945438
Solyc02g093140,-0.1186311785121776
Solyc02g093150,0.38126258286196524
Solyc02g093160,0.5660648324974433
Solyc02g093170,0.7818121373297315
Solyc02g093190,0.36676151850969363
Solyc02g093200,0.5187645568649517
Solyc02g093210,1.366774124626795
Solyc02g093220,-0.10452832589045209
Solyc02g093230,0.3223491764880907
Solyc02g093250,-0.01896516209466946
Solyc02g093270,0.25727041760487446
Solyc02g093290,0.022803442559967194
Solyc02g093300,1.1037088325791764
Solyc02g093310,-0.4620952571933977
Solyc02g093340,0.13609176081516222
Solyc02g093350,-0.1027157357729479
Solyc02g093360,-0.13804429834088017
Solyc02g093370,-0.24991968185254368
Solyc02g093390,0.3002877008697711
Solyc02g093410,-0.503561120233925
Solyc02g093430,1.2199186059707052
Solyc02g093440,0.29240717389194854
Solyc02g093450,-0.2181609501747125
Solyc02g093460,0.4447578476501819
Solyc02g093470,-0.025538024791906182
Solyc02g093480,0.36673565670546815
Solyc02g093490,0.4598492658637573
Solyc02g093510,0.3521087265533955
Solyc02g093520,-0.3357693281988438
Solyc02g093530,0.23717131495752708
Solyc02g093560,0.17263447707099686
Solyc02g093580,1.4822679188379286
Solyc02g093610,0.7579162173165902
Solyc02g093620,0.5187705120893309
Solyc02g093630,0.41268755186195866
Solyc02g093640,0.38669106467683506
Solyc02g093660,-2.0024483961027477
Solyc02g093670,-0.825759729089084
Solyc02g093680,0.5793917797871815
Solyc02g093690,0.044870517641665136
Solyc02g093700,0.36679332707843115
Solyc02g093710,-0.3868468707878384
Solyc02g093720,1.5187672518857633
Solyc02g093730,-0.3557433990603689
Solyc02g093740,-0.26884595637041053
Solyc02g093750,0.19682871728682003
Solyc02g093760,1.0041835329703446
Solyc02g093770,0.4233344719434538
Solyc02g093790,-0.15682388485206034
Solyc02g093800,-0.238664605261501
Solyc02g093810,-0.25663848550117113
Solyc02g093820,-0.9116877668336922
Solyc02g093830,-0.05925338845779355
Solyc02g093840,-0.13076428577212243
Solyc02g093850,-0.37021914868845807
Solyc02g093860,1.1886033040737927
Solyc02g093880,-0.6255986716792681
Solyc02g093900,-0.012901676273690151
Solyc02g093910,-1.1834562066001821
Solyc02g093920,-0.44374247343013373
Solyc02g093930,0.0713124326010592
Solyc02g093940,0.48221734336071487
Solyc02g093950,0.6562653284268176
Solyc02g093960,0.23319205771349194
Solyc02g093970,-0.3144372922627341
Solyc02g093980,0.4338754248145861
Solyc02g093990,0.4822030572034484
Solyc02g094000,-1.8703233694259218
Solyc02g094030,0.7817637640526636
Solyc02g094050,1.6028331913315383
Solyc02g094090,-0.07257258846338392
Solyc02g094120,-0.8460654358800673
Solyc02g094130,-1.225220715990654
Solyc02g094140,0.4403768343945417
Solyc02g094150,1.6562635527152716
Solyc02g094160,1.3353873856038927
Solyc02g094170,-0.41984613551806566
Solyc02g094180,0.0846948242694061
Solyc02g094190,-0.27804285924632494
Solyc02g094200,-0.05679115960643502
Solyc02g094210,0.44923801793944884
Solyc02g094220,0.16174224475505866
Solyc02g094250,0.18036336795165167
Solyc02g094260,-0.35144980921938135
Solyc02g094280,0.14622020788349863
Solyc02g094300,-0.025556191400055484
Solyc02g094320,-0.06780935611595255
Solyc02g094330,1.4238491422348336
Solyc02g094350,0.07651388434366771
Solyc02g094360,-0.19681918216149497
Solyc02g094390,0.188219949158632
Solyc02g094400,2.994179930214312
Solyc02g094410,-0.426796616184785
Solyc02g094420,-0.11128886843192702
Solyc02g094430,-0.5516070082777396
Solyc02g094440,0.2510800260859406
Solyc02g094450,-0.21823145864639115
Solyc02g094470,0.6780881046279925
Solyc02g094480,0.3667614189207874
Solyc02g094490,0.4281191942033119
Solyc02g094500,-0.10630528626283807
Solyc02g094510,-0.5163866549890571
Solyc02g094520,-0.44059367504766395
Solyc02g094530,-0.42069392470402905
Solyc02g094540,-0.3634084722376572
Solyc02g094550,-0.2181860839509749
Solyc02g094560,-0.06619963602516961
Solyc02g094570,0.9192750273556685
Solyc02g094580,0.3123218924227391
Solyc02g094600,-0.37020407559437407
Solyc02g094610,-0.4928102136316205
Solyc02g094620,-0.5622144035282441
Solyc02g094630,-0.5323496378673012
Solyc02g094640,-0.5895562143126113
Solyc02g094860,-0.8962950423212365
Solyc03g005000,-0.2485628218629343
Solyc03g005010,-0.9017344112576372
Solyc03g005020,1.1037213730627027
Solyc03g005030,0.33817270880233297
Solyc03g005050,0.29917441350029844
Solyc03g005060,0.4192354325817488
Solyc03g005070,-0.5891101299251091
Solyc03g005080,-0.6205645559972656
Solyc03g005090,-0.9745327646017822
Solyc03g005100,0.6485383148645609
Solyc03g005110,-0.09271039138460546
Solyc03g005120,0.2429428107496659
Solyc03g005130,-0.1904637150195678
Solyc03g005170,0.48806279605126696
Solyc03g005180,1.3667609527698241
Solyc03g005190,0.5187613760189322
Solyc03g005200,-1.8620825843329047
Solyc03g005210,1.1037368971253485
Solyc03g005220,0.019415951280632376
Solyc03g005230,0.36677500286049225
Solyc03g005250,0.3667614189207874
Solyc03g005260,0.9662347225707806
Solyc03g005270,-0.4548830398412681
Solyc03g005300,-0.08389413501322213
Solyc03g005310,-1.1045273177952517
Solyc03g005320,0.6993396650190261
Solyc03g005330,-2.0110706180724387
Solyc03g005340,-0.28049414868034095
Solyc03g005350,-0.32925635425911026
Solyc03g005380,-0.6488087764510548
Solyc03g005390,0.42567212106020846
Solyc03g005410,-0.14827003283834014
Solyc03g005430,-1.3166734966826152
Solyc03g005440,-0.44059367504766395
Solyc03g005450,-2.825857523332363
Solyc03g005470,-0.3139627088918641
Solyc03g005480,0.7252493485418546
Solyc03g005530,2.8375290971851026
Solyc03g005600,0.9253573360272225
Solyc03g005670,0.5187747867443749
Solyc03g005680,-0.10455527755437272
Solyc03g005690,0.4736432873921118
Solyc03g005700,0.10166005966258389
Solyc03g005730,-0.2758056745392771
Solyc03g005740,0.15643928533421816
Solyc03g005750,-1.186016255085815
Solyc03g005760,1.143372242786711
Solyc03g005770,0.8972708833381524
Solyc03g005800,-0.4745198747557516
Solyc03g005810,-1.025527857529065
Solyc03g005820,-0.5077402942672351
Solyc03g005830,0.6022843266821752
Solyc03g005870,-0.23196918477702894
Solyc03g005890,0.09371015091252857
Solyc03g005920,0.22924561029868143
Solyc03g005930,0.19688131739463763
Solyc03g005960,1.518782709857387
Solyc03g005970,-0.21822423649673195
Solyc03g005980,1.1279585996549113
Solyc03g005990,-0.19744786252154534
Solyc03g006000,-0.6859927774795593
Solyc03g006010,0.7817989341757067
Solyc03g006020,0.17414315655382367
Solyc03g006050,1.694344454562917
Solyc03g006060,-0.27480985281565773
Solyc03g006070,-0.5624475242424881
Solyc03g006080,0.43388328087091177
Solyc03g006100,0.1968365043585366
Solyc03g006130,-1.7595780229594506
Solyc03g006140,-0.2432891350504651
Solyc03g006150,-0.7397252394786009
Solyc03g006180,-1.1657279009216936
Solyc03g006190,-0.6167633383450433
Solyc03g006220,1.079489291480543
Solyc03g006240,-2.3150561912885053
Solyc03g006250,-1.1415902107547184
Solyc03g006280,-0.10271432730098877
Solyc03g006290,0.629765086054529
Solyc03g006310,0.1741043917265794
Solyc03g006330,0.9393709275114025
Solyc03g006340,-1.1027150697395747
Solyc03g006350,-1.071356014075543
Solyc03g006360,-3.5332438479197266
Solyc03g006370,0.3262039616464276
Solyc03g006380,-0.5230156036370414
Solyc03g006390,-1.0066650060801148
Solyc03g006400,0.07130279014842028
Solyc03g006410,-0.21818258993928188
Solyc03g006420,-0.025548081412764698
Solyc03g006430,0.32926669829039235
Solyc03g006460,-0.10965993808312093
Solyc03g006490,-3.0392520406963124
Solyc03g006500,0.7411618926018421
Solyc03g006510,0.13713406807995573
Solyc03g006520,-0.3437518403150959
Solyc03g006560,-0.04485761672481767
Solyc03g006570,-0.04417015267644693
Solyc03g006580,0.2564011852081996
Solyc03g006610,-0.0713407354561575
Solyc03g006620,0.3123233488808026
Solyc03g006630,-0.13576419596105063
Solyc03g006640,-0.4297290929733696
Solyc03g006660,0.013136310100219333
Solyc03g006670,1.7817810425974363
Solyc03g006680,-0.05833595116742841
Solyc03g006700,-0.3043069390561314
Solyc03g006730,-0.2795980154485339
Solyc03g006770,-0.561078450413484
Solyc03g006800,-0.720701571247605
Solyc03g006810,-0.08691449644195147
Solyc03g006820,0.7818058581191203
Solyc03g006850,0.3984759591872401
Solyc03g006860,1.1740974548701457
Solyc03g006870,0.644278614098292
Solyc03g006890,2.573233843351764
Solyc03g006920,0.3090331527168923
Solyc03g006990,0.04484832279865951
Solyc03g007000,0.2843063338988923
Solyc03g007010,-0.5592498924984991
Solyc03g007040,-0.49383040610924467
Solyc03g007060,-0.3437416163065442
Solyc03g007070,-0.6909276753103872
Solyc03g007080,-1.1380345735017265
Solyc03g007090,0.05746004924516428
Solyc03g007100,-0.2647389392449246
Solyc03g007110,0.5543903542776538
Solyc03g007120,0.13137220203108593
Solyc03g007130,1.5891537422950008
Solyc03g007140,0.07130874401307655
Solyc03g007150,0.36672423186269115
Solyc03g007170,0.3521195521812551
Solyc03g007180,0.9073421968889376
Solyc03g007190,0.06887322640800257
Solyc03g007200,-0.8031707106010849
Solyc03g007210,-0.48670766286410067
Solyc03g007240,0.4575331723616199
Solyc03g007250,-0.39825608953984637
Solyc03g007260,-0.3536762603589595
Solyc03g007270,-0.22989601303327534
Solyc03g007280,0.2629223014315236
Solyc03g007290,-1.8702812480368518
Solyc03g007310,-1.0621795976953619
Solyc03g007320,-0.3701712658777677
Solyc03g007330,0.21477059421997585
Solyc03g007360,0.34369911549797344
Solyc03g007370,-2.4405676754084062
Solyc03g007390,-0.5076926209401043
Solyc03g007400,-0.28534138159346034
Solyc03g007420,0.03333198793270712
Solyc03g007430,-0.4570033479779772
Solyc03g007440,-0.14017660981271604
Solyc03g007460,-0.37015751121183166
Solyc03g007470,-0.6147411989703335
Solyc03g007480,-0.2255377676860209
Solyc03g007490,0.20074524880077874
Solyc03g007500,0.3804790663460257
Solyc03g007510,-0.11869183462525798
Solyc03g007520,-1.0007501495991535
Solyc03g007530,1.3667613475135616
Solyc03g007540,0.43386693201997495
Solyc03g007550,0.004194312532129151
Solyc03g007560,-0.07134350900208106
Solyc03g007570,0.006031293012360934
Solyc03g007590,0.41258483525078044
Solyc03g007600,-0.4277040720931705
Solyc03g007610,0.19994814654296347
Solyc03g007620,-0.12304211540556118
Solyc03g007650,-0.3251080186651263
Solyc03g007660,0.05560536675025938
Solyc03g007670,-0.18247716976160935
Solyc03g007680,-0.18539294175096405
Solyc03g007690,0.7817989361211352
Solyc03g007700,0.3667446408451336
Solyc03g007740,-0.8435365873667376
Solyc03g007750,-0.4734715041794998
Solyc03g007760,0.5385074734919635
Solyc03g007770,-1.107010899482819
Solyc03g007810,-0.6547885521896492
Solyc03g007820,-0.3437121018031139
Solyc03g007830,0.7176522889931297
Solyc03g007850,0.1968365043585366
Solyc03g007860,0.5593910628811009
Solyc03g007870,-0.24771774686624817
Solyc03g007890,-4.752187158174134
Solyc03g007900,-0.5248601144503882
Solyc03g007920,0.42051015798908753
Solyc03g007960,-1.6444489432716896
Solyc03g007980,0.07878497633708453
Solyc03g007990,0.174440967013062
Solyc03g008000,0.07989697942792125
Solyc03g008010,0.13064919879437792
Solyc03g013030,0.0866907143990843
