gene_id,log2FoldChange,padj
Os07g0662500,-0.066102243,0.881690861
Os09g0372800,0.046234235,0.881690861
Os02g0624300,0.300048791,0.881690861
Os02g0473000,0.052347786,0.881690861
Os03g0353400,0.136308935,0.881690861
Os03g0117800,-0.110250945,0.881692745
Os10g0396100,-0.133451214,0.88192132
Os06g0725550,0.755155853,1.0
Os08g0191800,-0.302303115,0.881959608
Os08g0151800,0.046034344,0.881959608
Os03g0568000,0.461566863,1.0
Os03g0783725,0.234630948,0.882017819
Os04g0346000,0.051349189,0.882022097
Os02g0521700,-0.050095422,0.882037411
Os07g0229900,0.075440817,0.882057447
Os01g0301300,-0.12509402,0.882060476
Os08g0483600,0.069579708,0.882060476
Os08g0519501,0.674602282,1.0
Os07g0503900,0.107831546,0.882344468
Os03g0701900,-0.049959999,0.882410979
Os04g0577337,0.482487344,1.0
Os10g0439600,-0.04199321,0.882420047
Os10g0346300,0.972759358,1.0
Os04g0158750,-0.768557917,1.0
Os01g0867800,-0.04861036,0.882569325
Os12g0237000,-0.615135536,1.0
Os02g0265900,-0.061572612,0.882617474
Os01g0509700,-0.26633886,0.882617474
Os01g0681000,-0.129667754,0.882617474
Os03g0655100,0.126234791,0.882617474
Os11g0119900,0.137106833,0.882618051
Os04g0629100,-0.076774212,0.882618051
Os01g0242800,-0.119412436,0.882618051
Os12g0285600,0.36434033,0.882618842
Os07g0449100,0.044617198,0.882623543
Os04g0403300,-0.074748961,0.882638479
Os04g0407350,-0.635071892,1.0
Os04g0523500,-0.170416014,0.882638479
Os03g0322600,-0.082867634,0.882638479
Os06g0473800,-0.245742922,0.882638479
Os12g0594600,0.163176088,0.882774584
Os01g0717650,0.151871878,0.882774584
Os07g0167300,0.111271208,0.882779491
Os11g0209900,-0.095207818,0.882865558
Os02g0676500,0.125155185,0.882874234
Os04g0402200,0.687107713,1.0
Os08g0133600,-0.05630472,0.882902032
Os03g0264075,0.233967477,0.882932974
Os08g0308700,0.11436034,0.882932974
Os02g0273900,0.121173101,0.882971396
Os06g0102900,0.05679207,0.882974604
Os03g0557900,-0.268880764,0.883031216
Os10g0325400,-0.09876352,0.883089367
Os04g0635900,0.058814065,0.883110337
Os12g0616600,0.123032051,0.883129763
Os10g0464800,-0.200009645,0.883129763
Os01g0620800,0.142883979,0.883129763
Os01g0808400,-0.369543033,0.883129763
Os02g0625000,0.05040513,0.883129763
Os12g0511400,0.079394728,0.883129763
Os01g0159800,0.098865163,0.883129763
Os03g0145150,0.773931025,1.0
Os11g0206200,-0.128552997,0.883164424
Os01g0107700,-0.340633071,0.883164424
Os10g0209566,0.219052156,0.883164424
Os06g0119300,-0.611552323,1.0
Os03g0359000,-0.646144546,1.0
Os03g0808400,-0.114563715,0.883368863
Os11g0175450,0.360079646,0.883368863
Os04g0420500,-0.117553838,0.883375344
Os02g0767150,0.072100853,0.883375344
Os06g0318600,0.337608599,0.883375344
Os01g0937900,-0.154397062,0.883375344
Os03g0837000,-0.186777833,0.883375344
Os01g0538000,0.044898498,0.883375344
Os02g0594700,0.115300642,0.883375344
Os01g0518300,-0.460551693,0.883375344
Os06g0715700,0.085915491,0.88338212
Os01g0220500,0.122710459,0.883406276
Os05g0159100,0.058988171,0.883415041
Os08g0235650,-0.166517194,0.883415041
Os01g0510901,-0.204496694,0.883415041
Os02g0683500,0.375580526,0.883415041
Os02g0598350,0.063610361,0.883415041
Os02g0204201,-0.08385586,0.883415041
Os05g0565701,-0.091989623,0.883417492
Os05g0426200,-0.047525956,0.883610806
Os07g0150200,-0.073958442,0.883610806
Os04g0609600,0.054948918,0.883610806
Os12g0502100,0.056920601,0.883831941
Os03g0786800,0.052548499,0.884027359
Os12g0502200,0.058960181,0.884077769
Os01g0267900,-0.059539377,0.884077769
Os04g0223500,-0.425244571,0.884168639
Os12g0486600,0.686292383,1.0
Os03g0234500,0.167152264,0.884304484
Os05g0372800,-0.078501528,0.884462147
Os04g0544900,0.052705105,0.884469074
Os01g0587000,-0.040143773,0.884469074
Os11g0557500,0.079799253,0.884475965
Os04g0394100,0.405322131,0.884537266
Os06g0612900,0.135122382,0.88461306
Os10g0195000,-0.098935881,0.884682967
Os04g0504200,-0.100880478,0.884682967
Os11g0531700,-0.08444521,0.884682967
Os03g0857500,0.074832575,0.884682967
Os02g0686500,-0.068296084,0.884682967
Os04g0179100,0.087044472,0.884682967
Os04g0626700,0.093599015,0.884682967
Os05g0543800,-0.073740847,0.884682967
Os01g0772900,0.410688337,0.884682967
Os09g0520100,-0.05270625,0.884682967
Os03g0678800,-0.433987783,0.884682967
Os12g0508300,-0.083778847,0.884845803
Os03g0746600,0.059096677,0.885064587
Os08g0560600,-0.10785021,0.885088292
Os03g0810600,-0.040574162,0.885124586
Os07g0490300,-0.079514271,0.885124586
Os07g0117800,0.25890395,0.885124586
Os02g0558200,0.677482565,1.0
Os04g0563350,0.205275793,0.885246077
Os01g0712501,-0.265775724,0.885246077
Os01g0736100,0.403031692,0.885246077
Os08g0232000,-0.081016348,0.885246077
Os05g0100800,-0.065800228,0.88530189
Os02g0481000,-0.067286552,0.88530189
Os10g0196000,0.277961626,0.88530189
Os01g0254300,0.152424901,0.885305082
Os01g0224166,-0.675942491,1.0
Os07g0686700,-0.066484225,0.885342044
Os02g0670400,-0.082994611,0.885342044
Os12g0210300,0.071996929,0.885342044
Os03g0193000,0.046692309,0.885404425
Os01g0769900,-0.073050923,0.885469957
Os11g0143400,0.078411352,0.885506226
Os08g0256700,-0.584790326,1.0
Os03g0101400,0.147613492,0.8857208
Os11g0156200,-0.221305262,0.8857208
Os07g0644900,-0.624909315,1.0
Os05g0207300,0.140446775,0.885821799
Os01g0823500,-0.117983362,0.885821799
Os07g0260300,-0.111816725,0.885821799
Os10g0390600,-0.134162364,0.885821799
Os06g0110100,-0.055186962,0.885821799
Os04g0660600,-0.046118224,0.885821799
Os03g0607800,0.161738124,0.885821799
Os03g0861200,-0.602286989,1.0
Os07g0588100,-0.194787277,0.885857878
Os06g0618000,0.695723133,1.0
Os06g0647400,-0.06910964,0.885857878
Os04g0443951,0.083932837,0.885857878
Os02g0826200,0.100023046,0.885864566
Os09g0249100,0.101126852,0.885885884
Os04g0480400,0.061352588,0.88596388
Os02g0595100,-0.051620779,0.88596388
Os09g0513600,0.045274201,0.88596388
Os08g0336200,-0.532007105,1.0
Os08g0475100,-0.098119248,0.88596388
Os07g0120300,0.254101797,0.88596388
Os05g0535200,0.272492407,0.88596388
Os11g0235700,-0.34722228,0.88596388
Os06g0271500,-0.043933316,0.886000656
Os10g0161100,0.124920021,0.886000656
Os12g0102350,0.08178443,0.886026375
Os01g0626500,0.0491292,0.886191794
Os08g0438701,0.166623427,0.886299751
Os01g0765200,0.077881836,0.886317562
Os10g0550725,-0.248695809,0.886352873
Os06g0162700,0.60114229,1.0
Os11g0637900,0.622908186,1.0
Os12g0239200,-0.054735253,0.886352873
Os03g0795000,0.090971975,0.886352873
Os02g0697200,-0.064930962,0.886352873
Os01g0627400,0.196022663,0.88641759
Os08g0399600,0.097685301,0.88641759
Os11g0153800,0.057139131,0.88655099
Os08g0101600,-0.05191292,0.886578992
Os11g0267400,0.73350047,1.0
Os05g0564300,0.22659842,0.886812227
Os12g0611700,0.048725088,0.886855011
Os08g0153000,0.328585273,0.886940684
Os11g0544500,0.068276542,0.886974922
Os03g0193075,0.062917057,0.886995358
Os11g0470500,-0.183320734,0.887022682
Os05g0533700,0.053432983,0.887022682
Os01g0186900,-0.436693133,0.887022682
Os11g0615100,-0.071885917,0.887081562
Os09g0382120,-0.235351208,0.887081562
Os06g0636700,0.128018269,0.887081562
Os01g0151700,-0.165081358,0.887081562
Os02g0600066,-0.08148103,0.887081562
Os03g0770900,0.09594715,0.887081562
Os07g0570700,-0.106197634,0.887081562
Os04g0428500,0.31781535,0.887089237
Os03g0187550,-0.204090887,0.887089237
Os02g0219400,0.052888509,0.887120505
Os08g0220600,-0.050799285,0.887123842
Os02g0139200,0.070810448,0.887159243
Os01g0284900,0.070425747,0.887176426
Os01g0559100,0.072596186,0.887193043
Os06g0601500,0.324150028,0.887229576
Os07g0301200,0.057819983,0.887301877
Os02g0516600,-0.045889919,0.887449768
Os05g0379300,-0.117478121,0.887449768
Os01g0733100,0.597096883,1.0
Os02g0805700,-0.071783779,0.887580385
Os04g0414000,0.117279622,0.887580385
Os04g0420900,0.166597173,0.887580385
Os01g0838900,0.066789301,0.887580385
Os05g0396900,-0.067147181,0.887658946
Os11g0120200,0.111378429,0.887658946
Os04g0637400,0.064987505,0.887667004
Os05g0390500,0.050315455,0.887667004
Os12g0105500,-0.08456602,0.887667004
Os03g0298400,-0.040706169,0.887667054
Os09g0502000,0.108224352,0.887793064
Os02g0575800,-0.176802148,0.887861316
Os08g0307400,-0.059266837,0.887861316
Os06g0332500,-0.072655379,0.887861316
Os03g0239400,0.056733835,0.887861316
Os05g0450300,-0.248981959,0.887861316
Os12g0163050,-0.389485355,0.887861316
Os07g0647100,-0.063871739,0.887861316
Os03g0704400,0.119364806,0.887861316
Os01g0908800,-0.067936463,0.887861316
Os06g0586900,-0.145238857,0.887861316
Os01g0384800,-0.293546001,0.887861316
Os04g0433800,0.11328692,0.887861316
Os03g0638250,-0.36234569,0.887861316
Os02g0330400,0.395783146,0.887866979
Os07g0178100,0.040065036,0.887940963
Os05g0263100,-0.151117778,0.888013873
Os10g0136200,0.0620555,0.888062919
Os01g0754700,-0.222545636,0.888174751
Os06g0137500,0.060110332,0.888174751
Os03g0862100,0.044648338,0.888174751
Os05g0583400,-0.081233397,0.888174751
Os05g0145100,0.394924125,0.888174751
Os01g0680500,-0.107274798,0.888174751
Os11g0629550,-0.150859515,0.888174751
Os10g0360800,0.648385872,1.0
Os01g0242200,-0.079422383,0.888182529
Os01g0170000,-0.073009095,0.888182529
Os12g0156900,0.179874227,0.888182529
Os09g0315200,0.064348721,0.888182529
Os07g0161000,-0.044149856,0.888182529
Os11g0599466,-0.297895088,0.888190534
Os04g0649700,0.119374619,0.888190534
Os12g0215100,-0.747174408,1.0
Os01g0257300,0.08811345,0.888190534
Os02g0794900,0.057743226,0.888190534
Os07g0631050,-0.387555283,0.888194433
Os10g0145200,-0.11590677,0.888282573
Os01g0834600,-0.073428707,0.888282573
Os06g0711200,0.402435955,0.888282573
Os10g0102900,-0.264853784,0.888327071
Os12g0233500,0.321256566,0.888327071
Os05g0337200,0.084041271,0.888327071
Os09g0364000,0.058949559,0.888327071
Os01g0887100,0.067507864,0.888327071
Os10g0487600,0.057143567,0.888350107
Os08g0513051,0.545762971,1.0
Os03g0268200,0.103746061,0.888450386
Os02g0606600,-0.166278274,0.888450386
Os04g0632200,-0.334563942,0.888639648
Os05g0438500,-0.113900652,0.888639648
Os03g0647500,-0.112575405,0.888639648
Os06g0114000,0.086007848,0.888639648
Os11g0143200,-0.237449448,0.888639648
Os09g0293400,0.051013393,0.888639648
Os04g0416100,-0.111891447,0.888639648
Os01g0623000,-0.447951452,1.0
Os03g0372900,-0.475373622,1.0
Os12g0443800,-0.084486802,0.888760699
Os09g0385700,0.133618504,0.888760699
Os03g0158200,0.05915144,0.888764581
Os02g0274100,0.039453918,0.888789407
Os11g0545650,0.229774991,0.888876655
Os05g0342900,-0.061999553,0.889002086
Os03g0241800,0.134779616,0.889002086
Os09g0366800,0.554038988,1.0
Os01g0917300,-0.098439863,0.889002086
Os07g0185432,-0.042933843,0.889002086
Os06g0631300,-0.062839999,0.889002086
Os02g0200800,-0.084420971,0.889027784
Os10g0539950,-0.719302124,1.0
Os05g0548900,-0.085538451,0.889027784
Os07g0249100,-0.058689546,0.889027784
Os05g0472300,-0.060507397,0.889027784
Os11g0311300,0.083515453,0.889027784
Os04g0113000,-0.05648858,0.889027784
Os04g0177400,0.152677116,0.889027784
Os04g0682900,-0.071370505,0.889027784
Os01g0708100,-0.074067887,0.889027784
Os01g0125600,0.081981331,0.889027784
Os09g0452400,-0.123168452,0.889027784
Os03g0681900,-0.054375041,0.889027784
Os10g0343900,0.054366645,0.889027784
Os04g0547800,-0.538440715,1.0
Os04g0439900,0.047335402,0.889256788
Os02g0797500,-0.058086018,0.889256788
Os09g0135100,0.282475971,0.889256788
Os01g0134800,0.435245233,0.889306551
Os03g0300000,-0.097906667,0.889306551
Os04g0106000,0.072398472,0.889306551
Os10g0183500,0.101373235,0.889306551
Os08g0178100,0.042168853,0.889408746
Os05g0420900,0.107820681,0.889432418
Os03g0830200,0.072698202,0.889432418
Os03g0579900,0.325194178,0.889475727
Os11g0141100,0.112638887,0.889510334
Os02g0142060,0.074098277,0.889510334
Os06g0193300,0.058754196,0.889510334
Os09g0407300,0.251354523,0.889576837
Os03g0441101,0.066801385,0.889576837
Os08g0461600,-0.106232889,0.889577476
Os07g0480300,0.098665105,0.889595503
Os01g0550800,0.078651453,0.889595503
Os04g0676200,-0.320924752,0.889595503
Os01g0963800,0.1465881,0.889595503
Os02g0156600,0.213341587,0.889595503
Os02g0557000,-0.098503185,0.889595503
Os01g0759900,-0.449990962,0.889595503
Os06g0147800,-0.045082102,0.889595503
Os01g0374900,0.049232853,0.889595503
Os08g0172300,0.082972966,0.889595503
Os02g0215950,-0.21127682,0.889595503
Os08g0266700,0.107489428,0.889595503
Os04g0378066,-0.450123159,0.889595503
Os04g0641450,0.309209942,0.889595503
Os01g0279400,-0.160313577,0.889595503
Os09g0328900,-0.230688051,0.889595503
Os03g0857000,0.104670609,0.889595503
Os03g0721400,0.055302978,0.889595503
Os01g0637600,0.077234584,0.889604742
Os10g0149800,-0.584080914,1.0
Os05g0550200,0.103599188,0.889710417
Os02g0189300,-0.531425964,1.0
Os11g0648000,0.051921236,0.889710417
Os02g0687200,-0.182457424,0.889710417
Os02g0734800,-0.060388065,0.889710417
Os04g0208800,-0.597932736,1.0
Os08g0461800,0.064845252,0.889710417
Os12g0122000,-0.056684407,0.889710417
Os07g0573800,-0.068841241,0.889710417
Os12g0171801,0.193770831,0.889710417
Os08g0129200,0.076610932,0.889710417
Os02g0146900,0.076948545,0.889710417
Os10g0160700,-0.094017845,0.889710417
Os06g0622500,-0.060314863,0.889710417
Os02g0747400,-0.096560169,0.889710417
Os07g0668000,-0.150078158,0.889710417
Os10g0443200,0.068589745,0.889710417
Os03g0799600,-0.059696752,0.889710417
Os02g0149600,0.712379306,1.0
Os04g0350700,-0.056079623,0.889710417
Os03g0186600,-0.049269962,0.889710417
Os04g0663500,-0.12568945,0.889710417
Os04g0617350,-0.505441364,1.0
Os05g0524200,-0.052789927,0.889710417
Os01g0922700,-0.711384798,1.0
Os07g0692401,0.052880207,0.889710417
Os08g0436100,0.042645095,0.889710417
Os04g0643100,-0.045956912,0.889710417
Os04g0492600,0.05156166,0.889710417
Os11g0138950,-0.06769714,0.889710417
Os10g0473950,0.050483355,0.889710417
Os06g0285920,0.178139912,0.889710417
Os03g0163000,-0.102592521,0.889710417
Os05g0534100,0.05774112,0.889710417
Os02g0265200,0.188767566,0.889710417
Os05g0541800,0.10597449,0.889710417
Os04g0580866,-0.411461288,0.889710417
Os03g0395600,-0.049575057,0.889710417
Os07g0223400,0.061994142,0.889710417
Os11g0550500,-0.049925925,0.889710417
Os05g0131000,0.161530899,0.889710417
Os06g0621800,-0.154415382,0.889710417
Os02g0822400,0.596697545,1.0
Os07g0405100,-0.294564403,0.889710417
Os06g0210900,-0.10211574,0.889710417
Os05g0597100,0.070096238,0.889710417
Os02g0736500,-0.05661274,0.889710417
Os08g0169100,0.269240798,0.889710417
Os01g0574500,-0.055940979,0.889710417
Os03g0833300,0.051048964,0.889710417
Os12g0640500,-0.36642427,0.889751744
Os02g0122300,-0.056223157,0.889768134
Os03g0795900,0.065412349,0.889768134
Os03g0796400,-0.137789294,0.889768134
Os02g0116100,0.132563814,0.88989017
Os08g0475000,-0.181779178,0.88989017
Os06g0707300,0.133497169,0.889925494
Os08g0197300,0.241981802,0.889925494
Os12g0634900,-0.211445454,0.889925494
Os06g0158700,-0.076020791,0.889992049
Os02g0569900,0.207554117,0.889992049
Os03g0805350,-0.708223069,1.0
Os11g0544800,0.062948743,0.889992049
Os03g0743800,-0.21975877,0.889992049
Os02g0681700,-0.079208943,0.889992049
Os02g0120800,-0.056369692,0.889992049
Os02g0470600,-0.098692106,0.890043466
Os03g0845300,-0.297781728,0.890043466
Os01g0753150,0.173970616,0.890128376
Os11g0102600,0.053598533,0.890128376
Os07g0496900,-0.054959164,0.890128376
Os04g0632300,0.291709924,0.890177683
Os10g0527601,-0.120349053,0.890177683
Os04g0459000,-0.081406846,0.890177683
Os10g0430600,-0.11163346,0.890177683
Os06g0606700,-0.068565184,0.890177683
Os06g0552700,-0.729910646,1.0
Os02g0677700,-0.041574081,0.890177683
Os02g0724850,-0.184585179,0.890177683
Os12g0257600,-0.525454722,0.890177683
Os01g0963300,0.052392085,0.890177683
Os12g0614600,0.093608697,0.890177683
Os04g0573200,0.045364181,0.890177683
Os12g0143300,0.057718396,0.890275385
Os02g0105300,-0.195473834,0.890275385
Os06g0319800,0.461054314,0.890275385
Os12g0485000,0.059639301,0.890275385
Os08g0534200,0.129973303,0.890323304
Os04g0218900,-0.094627285,0.890336244
Os04g0456300,-0.126767399,0.890350267
Os09g0382000,-0.356969675,0.890350267
Os05g0537400,-0.066454337,0.8903715
Os09g0307800,0.047999096,0.890453824
Os03g0209500,-0.086774231,0.890484549
Os07g0674300,0.154133784,0.890484549
Os02g0638400,-0.079438588,0.890484549
Os12g0112200,-0.063367581,0.890484549
Os03g0735100,-0.979668754,1.0
Os02g0139650,-0.979668754,1.0
Os02g0639800,-0.064512757,0.890484549
Os08g0392700,0.259720078,0.890484549
Os11g0310800,0.066668423,0.890484549
Os02g0206833,-0.564685945,1.0
Os10g0476400,0.044217208,0.890484549
Os05g0489750,-0.161984246,0.890484549
Os05g0488100,0.089301213,0.890484549
Os02g0704300,-0.081338432,0.890484549
Os12g0230200,-0.507913522,1.0
Os04g0401200,0.66071035,1.0
Os07g0626600,0.052256817,0.890688609
Os02g0543300,-0.447050906,1.0
Os09g0485500,-0.277668153,0.890772676
Os07g0685700,0.070759948,0.890850702
Os05g0156700,0.097344493,0.890850702
Os05g0164800,0.059449513,0.8909792
Os07g0670300,0.092281663,0.891114484
Os08g0203800,-0.083527698,0.89111951
Os07g0578300,0.449989233,0.89111951
Os04g0378575,0.077286694,0.891207587
Os08g0368333,0.247524031,0.891220438
Os06g0125600,0.098357521,0.891226889
Os11g0130400,0.086632147,0.891269301
Os07g0457550,0.290705721,0.891269301
Os02g0530500,-0.415636109,0.891343104
Os12g0293000,-0.103181195,0.891343104
Os04g0123800,0.908664167,1.0
Os04g0648500,-0.057299777,0.891424225
Os11g0665950,-0.111959669,0.891424225
Os02g0501350,0.128363542,0.891424225
Os07g0578700,-0.461396767,1.0
Os01g0758500,-0.077689269,0.891424225
Os03g0107300,0.07802799,0.891424225
Os03g0264150,-0.074093322,0.891424225
Os03g0258000,-0.699889014,1.0
Os08g0512400,-0.04976699,0.891424225
Os09g0467300,0.229628212,0.891424225
Os01g0633400,-0.193002611,0.891424225
Os02g0456800,0.043239134,0.891424225
Os02g0798000,-0.07140537,0.891424225
Os03g0105600,0.09706065,0.891424225
Os02g0714300,-0.159413772,0.891424225
Os06g0690600,0.060556587,0.891424225
Os08g0559200,-0.077311594,0.891424225
Os01g0937200,0.068853953,0.891424225
Os12g0230133,-0.183134318,0.891424225
Os01g0193400,-0.338174509,0.891506674
Os01g0271200,0.06012008,0.891649292
Os03g0305950,0.501141601,1.0
Os04g0549800,0.281098999,0.891721079
Os09g0553700,-0.172454921,0.891811094
Os03g0346700,0.05143085,0.891829019
Os01g0168300,0.053486282,0.891829019
Os09g0560400,0.050835505,0.89190156
Os01g0698800,-0.498339596,1.0
Os01g0533900,0.072625929,0.891996073
Os09g0557700,0.058162374,0.892040884
Os04g0653100,0.05993336,0.892040884
Os09g0487500,-0.048928219,0.89209114
Os03g0178300,0.284285398,0.892164285
Os06g0168400,-0.089290318,0.892174454
Os01g0931000,0.065795313,0.892198526
Os04g0416900,-0.125306727,0.892235087
Os10g0141400,0.184896198,0.892235087
Os07g0538700,0.055749336,0.892235087
Os07g0611600,0.064264577,0.892235087
Os07g0119000,0.072473669,0.892235087
Os04g0686000,0.091336106,0.892235087
Os03g0227601,-0.171948649,0.892235087
Os12g0110000,-0.047800788,0.892266306
Os08g0112900,-0.136611008,0.892266306
Os06g0472700,0.044193331,0.892266306
Os05g0447620,-0.120528836,0.89232996
Os04g0485800,-0.057813746,0.89232996
Os01g0775600,0.057175109,0.892360866
Os01g0532200,0.04433483,0.892532089
Os01g0833750,0.854504372,1.0
Os04g0447400,0.854504372,1.0
Os04g0346100,0.042465259,0.892710569
Os10g0318700,-0.25413708,0.892775296
Os05g0367100,-0.067539825,0.892775296
Os12g0161700,-0.128742326,0.892799403
Os08g0224500,0.106564613,0.892813418
Os05g0567700,-0.299428175,0.892813418
Os04g0546100,-0.084286838,0.89304999
Os02g0471300,0.163019989,0.893095454
Os01g0606900,0.343103084,0.893095454
Os02g0114150,-0.657725646,1.0
Os08g0169700,-0.072140282,0.893095454
Os05g0488000,-0.107317509,0.893095454
Os01g0845100,-0.121599702,0.893095454
Os04g0284500,0.099072838,0.893095454
Os01g0949700,-0.065208085,0.893095454
Os06g0679100,-0.092323883,0.893095454
Os08g0180000,0.044047072,0.893095454
Os11g0696900,0.283603957,0.893095454
Os01g0925200,0.04554011,0.893095454
Os01g0762400,-0.101482741,0.893095454
Os06g0229000,-0.71513845,1.0
Os10g0422700,0.104475921,0.893095454
Os02g0780536,0.633399155,1.0
Os09g0109150,0.168282523,0.893095454
Os08g0550500,-0.08026702,0.893095454
Os12g0162400,0.066864168,0.893095454
Os12g0112800,0.046118468,0.893095454
Os06g0220500,0.107769496,0.893150738
Os03g0100900,-0.05829494,0.893160997
Os12g0614050,0.716255189,1.0
Os03g0831000,-0.162064242,0.893160997
Os12g0516300,0.040610568,0.89316628
Os10g0564300,-0.06045748,0.893205676
Os07g0643700,0.100925515,0.893286461
Os10g0493900,-0.253402369,0.893286461
Os04g0661700,-0.052873023,0.893287988
Os08g0499100,-0.0959384,0.893307116
Os02g0707000,0.146505086,0.893390955
Os11g0657100,-0.070333803,0.893534078
Os06g0709400,-0.105062411,0.893534078
Os03g0718300,-0.134825368,0.893534078
Os05g0169600,-0.076512401,0.893579437
Os02g0594900,0.061636573,0.893595689
Os10g0320001,0.071485925,0.893595689
Os12g0204600,-0.059735143,0.893618361
Os01g0738100,-0.151774035,0.893631565
Os01g0499300,0.043133973,0.893741397
Os07g0612500,0.895866546,1.0
Os05g0566900,0.036142027,0.893753573
Os07g0270900,0.064860812,0.893753573
Os04g0643600,0.261929909,0.893994188
Os02g0634500,0.054399743,0.893994188
Os10g0415200,0.097536297,0.894081934
Os07g0450000,-0.082572614,0.894103987
Os11g0676500,-0.0627996,0.894103987
Os02g0132100,0.101910125,0.894103987
Os08g0446200,0.119569164,0.894103987
Os03g0606200,-0.060018222,0.894103987
Os08g0207600,0.073724292,0.894103987
Os07g0209600,0.577420032,1.0
Os09g0256700,0.687824121,1.0
Os03g0738700,0.46240161,0.894103987
Os10g0341101,0.071656205,0.894103987
Os04g0636400,0.074319772,0.894103987
Os09g0322600,-0.076238348,0.894165908
Os09g0296900,0.052346648,0.894223558
Os08g0393900,-0.089452491,0.894226361
Os01g0699900,-0.083489364,0.894226361
Os08g0511000,-0.235296976,0.894226361
Os03g0848300,-0.060736106,0.894268251
Os06g0678500,-0.734810027,1.0
Os07g0687300,-0.425159814,1.0
Os08g0191200,-0.084382001,0.894533155
Os05g0546800,-0.050181545,0.894569083
Os07g0439000,-0.371356437,0.894569083
Os12g0438000,0.071157023,0.894569083
Os01g0928300,-0.051712177,0.894569083
Os03g0110800,-0.251653712,0.894577437
Os10g0175500,-0.086730095,0.894577437
Os06g0730200,-0.067437735,0.894577437
Os02g0722800,-0.042553046,0.894577437
Os02g0161251,0.077487128,0.894635323
Os04g0480700,-0.114747738,0.894635323
Os01g0606050,0.107387596,0.894661355
Os05g0200500,0.065216527,0.894661355
Os05g0314100,0.055383713,0.89467846
Os02g0543800,0.787713077,1.0
Os10g0139500,-0.179997275,0.894770221
Os02g0525400,-0.056941062,0.894833678
Os05g0340000,-0.083515399,0.894844182
Os10g0208600,-0.065835982,0.894852857
Os06g0328800,-0.105485663,0.894902024
Os09g0327800,-0.064708237,0.894902024
Os10g0560200,0.098233877,0.894965863
Os03g0852000,-0.095326095,0.894965863
Os09g0561600,0.227801005,0.895022591
Os09g0508951,0.077543196,0.895022591
Os10g0378300,0.058658444,0.895066387
Os04g0500600,0.352526248,0.895066387
Os05g0220100,0.057062399,0.895086563
Os03g0359100,0.041052122,0.895086563
Os05g0585700,0.143714715,0.895086563
Os04g0690400,-0.065432582,0.895665745
Os03g0187525,0.063497573,0.895665745
Os06g0213400,0.045784205,0.895665745
Os04g0661900,0.046034998,0.895665745
Os07g0176400,-0.06945399,0.895665745
Os04g0280300,0.622527375,1.0
Os03g0596800,-0.060334339,0.895665745
Os08g0191700,-0.057544647,0.895665745
Os07g0683600,-0.092763768,0.895665745
Os12g0206800,-0.419947014,1.0
Os03g0352450,-0.054801844,0.895665745
Os11g0596250,0.05401281,0.895692566
Os09g0498200,0.250684717,0.895884652
Os04g0200400,-0.510209395,1.0
Os06g0718100,-0.146374928,0.896040922
Os03g0259700,0.056955154,0.896040922
Os06g0149166,-0.082398656,0.896040922
Os08g0327400,-0.098219989,0.896040922
Os03g0164400,-0.079626022,0.896084664
Os04g0612900,-0.060527838,0.896084664
Os03g0209700,-0.174801681,0.89617997
Os04g0388500,0.052383422,0.896260463
Os03g0783000,-0.043447261,0.896260463
Os11g0539200,-0.265656636,0.896260463
Os07g0617800,0.044271381,0.896260463
Os11g0220700,-0.070632972,0.896260463
Os03g0407050,0.050414152,0.896378655
Os02g0186800,-0.085348146,0.896444485
Os09g0266400,0.04358694,0.896464581
Os11g0179400,-0.404493218,1.0
Os02g0706600,-0.176476808,0.896511919
Os04g0340550,0.295371065,0.896512837
Os03g0684300,-0.088965181,0.896512837
Os01g0341300,-0.325757414,0.896527885
Os03g0313800,-0.464913253,1.0
Os08g0203900,0.050877337,0.896527885
Os05g0512400,-0.075651873,0.896551476
Os05g0374500,-0.055034479,0.896551476
Os02g0157100,0.164048056,0.896551476
Os01g0353900,-0.054559369,0.896589406
Os10g0466200,-0.097947264,0.896608116
Os03g0441400,-0.111465221,0.896640753
Os12g0641400,0.046836179,0.896640753
Os07g0456500,0.149821987,0.896640753
Os04g0436100,0.041620416,0.896640753
Os04g0219000,-0.042105026,0.896679039
Os01g0975300,0.082571566,0.896679039
Os04g0367800,-0.124746648,0.896719402
Os10g0422401,0.112134842,0.896719402
Os01g0727900,0.078902413,0.896719402
Os02g0175800,-0.049289291,0.896791098
Os08g0467400,-0.043839296,0.896791098
Os10g0512100,-0.537295372,1.0
Os10g0516350,0.182000771,0.896812033
Os03g0733600,0.158965721,0.896812033
Os03g0689833,-0.131239944,0.896812033
Os08g0412800,-0.117952466,0.896812033
Os09g0252700,-0.053641005,0.896812033
Os11g0224900,0.053211754,0.896812033
Os10g0162854,0.126823938,0.896853045
Os04g0521600,-0.171197797,0.896938746
Os01g0198000,-0.124044536,0.897015692
Os11g0438400,0.049846013,0.897015692
Os05g0533301,-0.411637328,0.897083646
Os02g0724100,-0.514985097,1.0
Os07g0232800,-0.0943622,0.897108375
Os09g0451500,0.047276338,0.897108375
Os08g0341700,0.038984494,0.897108375
Os06g0490200,0.054108773,0.897154521
Os04g0191800,0.058176271,0.897154521
Os10g0414700,-0.16160643,0.897197252
Os07g0465100,0.055695921,0.897197252
Os02g0512300,-0.054881054,0.897219595
